Nodo01
Fecha: 01/01/00
Hora: 00:03:13
NanoSegundos: 279885525 ns

     Eje X     Eje Y     Eje Z
       -15	       420	       -72
       -68	       238	       -53
      -186	        58	       -99
      -218	      -137	       -86
      -247	      -269	      -169
      -396	      -456	      -114
      -377	      -584	      -103
      -385	      -721	       -85
      -398	      -821	      -118
      -424	      -869	       -49
      -389	      -845	       -67
      -361	      -842	       -34
      -243	      -798	        74
       -99	      -729	        98
         4	      -566	        55
        79	      -449	        85
       174	      -266	        96
       257	       -31	       104
       397	        68	       109
       449	       294	        26
       480	       494	        -4
       565	       639	        37
       655	       734	        -8
       699	       835	        12
       636	       862	        41
       635	       867	        35
       531	       818	       -26
       426	       821	       -80
       359	       755	        46
       240	       685	        23
        80	       606	       -57
       -49	       496	       -94
      -116	       408	        -3
      -265	       306	       -51
      -318	       253	       -52
      -487	       148	       -34
      -446	        59	      -103
      -511	       -40	       -80
      -589	       -41	       -63
      -622	       -66	       -56
      -553	      -106	        -9
      -562	      -154	        58
      -464	      -158	        -3
      -399	      -209	       -45
      -334	      -262	       -35
      -233	      -213	        15
      -154	      -257	        42
       -88	      -356	        41
        28	      -256	        42
        89	      -265	        67
       206	      -327	       113
       266	      -294	       124
       315	      -341	        64
       316	      -261	       171
       256	      -287	       110
       344	      -258	        34
       331	      -274	        23
       313	      -201	       -37
       292	      -242	       -17
       216	      -249	       -28
       152	      -182	       -62
        86	      -160	      -108
        39	      -157	      -108
         1	      -188	       -68
       -64	      -119	       -81
       -85	      -119	      -101
      -136	      -129	         9
      -194	       -44	        33
      -163	       -65	        80
      -180	       -43	         4
      -188	         4	       -33
      -228	        38	       -58
      -219	       116	      -113
      -171	       126	      -204
      -153	       126	       -63
       -73	       178	       -62
       -76	       254	      -111
       -42	       224	       -63
         9	       236	       -83
        68	       183	       -13
       130	       132	        -7
       156	       169	       127
       189	       152	       217
       293	       166	       225
       258	       100	       250
       219	       112	       307
       255	        10	       226
       173	        29	       120
       171	         9	       145
       167	       -43	        35
        66	      -127	       -10
        26	      -130	         5
        22	      -153	        -1
       -17	      -155	       -66
       -34	      -153	      -190
      -151	      -166	      -121
      -169	      -213	      -102
      -160	      -121	      -175
      -193	       -12	      -129
      -180	        51	      -155
      -175	        75	      -100
      -211	       191	       -94
      -214	       288	       -87
      -226	       371	       -91
      -164	       439	      -110
      -123	       461	      -112
       -17	       391	       -33
       -87	       368	       -70
      -114	       376	        -1
         2	       330	         9
        61	       224	       100
        50	       137	       148
        -1	        70	       106
        58	       -21	        19
        69	      -121	        58
        65	      -135	        -2
       125	      -175	       -65
       130	      -202	      -121
       113	      -276	        -7
        74	      -275	        51
       145	      -266	        41
        89	      -277	        31
       108	      -215	        52
       156	      -229	        60
       146	      -207	        67
       121	      -178	        32
       116	      -152	        13
       133	      -175	        60
       118	      -137	       -21
       144	      -119	        36
       125	       -88	       -37
        39	       -69	        44
        14	      -100	        94
       -24	       -88	        72
       -67	        -1	        26
      -116	        30	        31
      -132	        40	       128
      -118	        19	       151
       -94	        79	       146
      -157	       136	        59
      -208	       148	        74
      -187	       201	        45
      -166	       249	       -23
      -194	       251	       -67
      -207	       252	      -148
      -204	       255	      -194
      -189	       196	      -166
      -201	       117	        -7
      -101	        61	       -23
       -59	        43	       -23
       -21	       -26	        -9
       -74	       -96	        12
       -49	      -118	       100
       -14	      -206	        94
       -23	      -284	        27
       -32	      -390	        59
        87	      -416	       -47
        39	      -426	       -55
       -41	      -397	       -19
        25	      -353	       -51
        33	      -340	       -15
        94	      -384	       -41
        41	      -313	        -5
        57	      -311	       -24
       134	      -303	       -22
       100	      -203	       -21
        92	      -110	        -9
       110	       -62	        14
        84	        43	        16
       157	       134	        50
       253	       159	        74
       201	       236	        22
       154	       337	        53
       176	       359	        23
       213	       314	         7
       140	       341	       -58
       121	       312	      -107
       102	       280	        91
        55	       248	        80
        22	       246	        51
        -5	       185	       119
       -43	       196	        49
       -46	       196	        32
      -112	       130	        17
      -159	       114	        -4
      -194	       133	       -33
      -186	       105	       -59
      -120	       120	       -79
      -162	       156	       -56
      -204	       106	       -48
      -163	       105	       -58
       -99	       176	         7
       -63	       113	        23
       -31	       163	        38
       -49	       116	        93
       -32	        73	        23
       -15	        80	       -86
         6	        33	      -123
        19	        11	       -68
        62	       -62	      -130
        35	      -157	       -67
        55	      -161	       -41
        84	      -237	       -22
        99	      -260	        16
       163	      -349	         2
       146	      -468	        24
       126	      -443	       121
        60	      -550	       131
        55	      -585	       121
        32	      -646	       -34
       -12	      -667	        25
       -46	      -660	       128
       -36	      -734	       -70
       -64	      -749	       -38
       -82	      -793	       -61
      -101	      -770	       -84
       -82	      -751	      -103
      -130	      -706	       -97
       -81	      -588	      -108
      -121	      -543	      -137
      -157	      -395	       -67
      -136	      -216	         3
       -96	       -93	       -78
       -96	        87	         3
      -181	       278	        49
      -158	       424	       -22
      -118	       635	        -3
      -132	       761	       -31
      -104	       907	        25
       -52	      1032	        -9
       -72	      1171	       -19
       -24	      1253	        22
        29	      1309	        62
       -17	      1349	       149
        28	      1317	        56
        84	      1287	        31
       108	      1227	       110
        79	      1116	         9
        93	       988	       -37
       107	       938	       -43
       136	       761	      -115
       210	       593	       -29
       280	       482	        95
       220	       265	        48
       247	       101	        23
       235	       -58	       -48
       281	      -300	       -24
       275	      -512	       -70
       303	      -742	       -66
       259	      -850	        33
       291	     -1085	       227
       246	     -1221	       121
       184	     -1239	        73
       186	     -1248	       -16
       111	     -1258	       -12
        93	     -1294	       -92
        13	     -1255	       -14
       -45	     -1092	       -20
       -30	      -922	       -45
       -87	      -734	        64
      -152	      -421	       119
      -209	      -201	        77
      -247	        61	       -48
      -278	       345	       -39
      -293	       574	       -14
      -322	       757	       -63
      -375	       918	      -136
      -335	      1048	       -64
      -306	      1140	      -176
      -276	      1237	      -110
      -259	      1210	       -66
      -234	      1059	       -25
      -195	      1004	       -20
      -207	       850	       -73
       -88	       647	        -9
       -67	       441	        82
        65	       219	       100
       145	       -37	        45
       198	      -168	        86
       229	      -336	       197
       252	      -515	       178
       327	      -651	       125
       384	      -752	        49
       321	      -836	        83
       307	      -834	       100
       293	      -851	        66
       285	      -839	        -3
       216	      -766	        46
       147	      -589	       -29
       136	      -470	        -5
        41	      -343	        98
        36	      -192	        28
       -11	        25	        65
      -108	       206	       102
      -132	       376	        17
      -248	       549	       -71
      -266	       621	       -74
      -363	       744	       -97
      -345	       813	       -85
      -384	       829	      -112
      -371	       764	       -31
      -382	       677	       -20
      -404	       602	        51
      -356	       435	       -15
      -353	       277	        79
      -334	        41	        24
      -245	      -150	       -17
      -223	      -264	       -59
      -152	      -486	         3
      -133	      -647	        31
       -75	      -746	        21
       -12	      -814	       -63
        76	      -905	      -163
       133	      -848	      -163
       173	      -832	      -101
       250	      -739	      -114
       326	      -625	      -112
       374	      -470	       -59
       407	      -293	       -48
       465	      -165	       -18
       485	       -41	        43
       507	        80	       -24
       464	       224	       -63
       404	       377	        14
       398	       422	       129
       373	       505	        64
       296	       499	       110
       161	       512	        46
       102	       442	       134
       -97	       421	       155
      -150	       389	       183
      -216	       239	       189
      -272	       130	       178
      -351	       -33	       132
      -420	      -181	        72
      -502	      -293	        86
      -542	      -380	        34
      -520	      -376	       -38
      -494	      -402	      -109
      -420	      -482	       -90
      -400	      -510	       -98
      -245	      -423	      -127
      -168	      -298	      -107
       -65	      -181	      -151
         3	       -50	      -205
       145	       149	      -147
       268	       336	      -157
       390	       551	      -124
       447	       696	      -172
       518	       913	       -96
       540	      1035	      -120
       576	      1102	       -62
       583	      1131	        10
       447	      1149	       -68
       419	       926	        31
       404	       872	        48
       256	       683	        47
       152	       396	       131
        44	       152	       237
      -131	       -82	       120
      -266	      -440	       126
      -383	      -718	       215
      -456	      -988	       185
      -551	     -1188	       132
      -631	     -1345	       102
      -641	     -1484	       116
      -646	     -1514	        24
      -578	     -1521	       -17
      -538	     -1548	        79
      -397	     -1463	       -20
      -337	     -1352	        99
      -203	     -1115	        96
      -121	      -892	        73
       -55	      -610	        86
       102	      -347	       118
       173	       -91	        36
       217	       159	       -57
       281	       276	      -101
       358	       376	       -27
       338	       556	       -73
       359	       708	      -134
       352	       750	      -249
       327	       787	      -150
       282	       864	      -105
       240	       877	      -132
       269	       817	       -53
       165	       785	       -26
        19	       741	      -197
       -62	       736	       -85
      -110	       692	       -25
      -257	       634	        58
      -325	       501	        23
      -293	       509	        42
      -295	       413	        -2
      -319	       366	        89
      -240	       228	        74
      -202	       198	       102
      -132	       176	        88
       -48	       219	        26
        80	       223	       -67
       145	       253	       -42
       296	       318	        82
       416	       348	        41
       456	       276	       -36
       552	       316	        25
       731	       362	       -72
       725	       316	       -64
       728	       312	       -40
       715	       307	       -70
       694	       190	       -34
       744	       121	        -1
       684	        23	        61
       638	       -80	        12
       475	       -79	       122
       333	       -86	        56
       136	      -179	        26
        36	      -210	       134
      -136	      -284	       109
      -326	      -372	       130
      -553	      -379	       122
      -639	      -503	       223
      -738	      -572	       305
      -808	      -576	       140
      -866	      -620	        89
      -905	      -672	        61
      -984	      -607	        62
      -895	      -591	       -59
      -879	      -464	       -79
      -771	      -357	       -76
      -689	      -145	      -107
      -576	         5	      -121
      -451	       126	      -193
      -304	       252	      -228
      -178	       387	      -395
       -44	       508	      -320
       171	       589	      -286
       330	       611	      -258
       421	       640	      -231
       489	       710	      -236
       496	       564	       -77
       555	       527	       -83
       546	       380	       -80
       559	       211	        -8
       510	       101	        83
       489	       -72	        64
       399	      -254	        98
       299	      -468	       223
       192	      -584	       162
        89	      -588	       192
       -52	      -730	       132
       -73	      -835	       145
      -132	      -904	       143
      -152	      -909	       167
      -264	      -889	       175
      -262	      -861	        65
      -260	      -835	       -15
      -304	      -756	        18
      -256	      -667	       -19
      -226	      -422	      -139
      -132	      -292	      -195
       -48	      -115	      -149
       -41	        80	      -185
        36	       148	      -189
       105	       317	      -205
